time_s,running_vehicle_count,loaded_vehicle_count,departed_vehicle_count,arrived_vehicle_count,mean_speed_mps,mean_waiting_time_s,mean_time_loss_s,halting_vehicle_count
4126.0,7003,0,1,6,8.092332237899493,16.77780951020991,1101.1947382189044,3343
4127.0,6999,0,0,4,8.066479290149594,17.036719531361623,1101.9724915048605,3374
4128.0,6998,0,1,2,8.058223013908737,17.215061446127464,1102.3875037757264,3380
4129.0,6999,0,1,0,8.05187159069611,17.42206029432776,1102.9013113280278,3405
4130.0,6997,0,0,2,8.037817244740904,17.603258539374018,1103.385126134017,3408
4131.0,6995,0,0,2,8.024923281630464,17.837169406719084,1104.0227665365649,3431
4132.0,6993,0,1,3,8.010814350261759,18.03045903045903,1104.5551638242844,3448
4133.0,6991,0,0,2,7.98362283676407,18.268488056072094,1105.1624967098292,3468
4134.0,6991,0,1,1,7.970088991808776,18.49077385209555,1105.7803343691737,3472
4135.0,6989,0,0,2,7.940209452041126,18.709829732436685,1106.6497644576243,3497
4136.0,6985,0,0,4,7.9146668937064995,18.949319971367217,1107.2246103576585,3518
4137.0,6984,0,0,1,7.89810112765298,19.19931271477663,1108.0068662523063,3541
4138.0,6981,0,0,3,7.878541819431113,19.468987251110157,1108.7027868005086,3568
4139.0,6978,0,0,3,7.855156487154226,19.73731728288908,1109.6117128878386,3583
4140.0,6976,0,0,2,7.832502956485484,20.02537270642202,1110.0908588624932,3608
4141.0,6977,0,1,0,7.886762901098874,18.923892790597677,1110.6140036599188,3384
4142.0,6975,0,0,2,7.977504048016133,18.018494623655915,1111.4172994265264,3220
4143.0,6972,0,0,3,8.101817081829877,17.42111302352266,1112.1431278584764,3111
4144.0,6971,0,0,1,8.237549251932991,16.805910199397506,1112.8560406322545,2992
4145.0,6969,0,0,2,8.390990154993522,16.35213086526044,1113.5643475584618,2921
4146.0,6966,0,0,3,8.52933162724597,16.02411714039621,1114.1323363427828,2859
4147.0,6964,0,0,2,8.652231792927692,15.70807007466973,1114.7658412445305,2820
4148.0,6962,0,0,2,8.757879836078684,15.457052571100258,1115.5009405203277,2772
4149.0,6960,0,0,2,8.857647286346896,15.188362068965517,1116.1714096332726,2722
4150.0,6957,0,0,3,8.931234261562063,15.086531550955872,1116.926667438511,2710
4151.0,6954,0,0,3,9.00588870393225,14.904227782571182,1117.4715191377857,2697
4152.0,6952,0,0,2,9.061926110630514,14.70368239355581,1118.1256691212868,2666
4153.0,6952,0,0,0,9.123295013546274,14.600402761795166,1118.722776092825,2671
4154.0,6949,0,0,3,9.15994662226666,14.415023744423658,1119.4159226629456,2634
4155.0,6949,0,0,0,9.204519703565026,14.241761404518636,1120.0068015045592,2629
4156.0,6946,0,0,3,9.23584636644446,14.119637201266917,1120.7224714250417,2612
4157.0,6943,0,0,3,9.250177495277386,14.042344807720006,1121.1789654940305,2604
4158.0,6940,0,0,3,9.25122496174107,13.935158501440922,1121.9309918105723,2595
4159.0,6937,0,0,3,9.266472121087267,13.789534380856278,1122.7177381705228,2600
4160.0,6934,0,0,3,9.26430299163187,13.686328237669455,1123.3597580038445,2591
4161.0,6934,0,0,0,9.276407296191845,13.582059417363714,1123.943689929039,2569
4162.0,6930,0,0,4,9.269670472352674,13.452092352092352,1124.5599910003486,2554
4163.0,6927,0,0,3,9.260069760522153,13.312112025407824,1124.8666768293451,2549
4164.0,6925,0,0,2,9.246573830213665,13.183826714801445,1125.3839357661477,2547
4165.0,6923,0,0,2,9.23194970044419,13.055900621118013,1126.0872444755028,2550
4166.0,6922,0,0,1,9.207772669364097,12.885148800924588,1126.7984009983934,2536
4167.0,6921,0,0,1,9.20674737174815,12.823146944083225,1127.256282850287,2547
4168.0,6919,0,0,2,9.186227608697434,12.750975574504986,1127.8871711819727,2536
4169.0,6918,0,1,2,9.169084077630755,12.663486556808326,1128.4192346166546,2541
4170.0,6915,0,0,3,9.14137940787863,12.567317425885756,1129.0194469932783,2557
4171.0,6913,0,0,2,9.120154185704529,12.455229278171561,1129.7989202363112,2560
4172.0,6911,0,0,2,9.097706895449015,12.394443640573,1130.4270488278564,2558
4173.0,6909,0,0,2,9.080013411726783,12.366333767549573,1131.0795415272482,2575
4174.0,6907,0,0,2,9.062717649988329,12.342116693209787,1131.6832042436158,2588
4175.0,6905,0,0,2,9.05356736308731,12.347139753801594,1132.3591104953923,2589
4176.0,6903,0,0,2,9.042546341644066,12.304070693901203,1133.134966254116,2592
4177.0,6904,0,1,0,9.044581301292911,12.281575898030127,1133.566405540876,2614
4178.0,6903,0,0,1,9.023544760716687,12.300738809213385,1134.301832177459,2630
4179.0,6900,0,0,3,8.99671438803377,12.247101449275362,1135.0978391630422,2637
